instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
misc07,default,207.984642329,847.44,847.44,4.0745316121,1.0
br5,default,830.390598543,814.72,814.72,-1.01923433639,1.0
neos1,default,244.492901926,172.96,172.96,-1.41358060781,1.0
br3,default,429.698741246,588.96,588.96,1.37063468767,1.0
n080w8-1,default,528.916498286,713.19,713.19,1.34839809745,1.0
br1,default,277.261557865,579.76,579.76,2.09102193778,1.0
sp98ir,zhifmvmultiple4,189.909646194,225.57,201.74,1.06229464402,-1.11812233568
long_hidden01,zhifmvmultiple4,1072.87147064,3690.72,3237.46,3.01756555989,-1.14000481859
rail507,zhifmvmultiple2passf20,441.902462972,426.97,229.62,-1.92449465627,-1.85946346137
neos18,zhifmvmultiple4,983.928506853,512.5,393.75,-2.49886604915,-1.30158730159
neos-859770,zhifmvmultiple2passf20,237.106098304,6300.0,6300.0,26.5703836598,1.0
neos-948268,default,416.336478883,200.01,200.01,-2.0815783155,1.0
bl15_t,default,283.315556463,210.99,210.99,-1.34279139515,1.0
l152lav,default,218.296359233,26.31,26.31,-8.29708700999,1.0
layer4,zhifmvmultiple2passf20,215.190608568,574.43,574.43,2.66940088056,1.0
neos10,zhifmvmultiple2passf20,1158.21978836,497.01,440.2,-2.6311217364,-1.12905497501
disctom,zhifmvmultiple2passf20,2158.83518276,200.01,200.01,-10.793636232,1.0
neos13,zhifmvmultiple4,633.345889005,372.03,359.69,-1.76081038952,-1.03430732019
mod011,default,81.1779478379,277.78,277.78,3.42186526512,1.0
mod010,default,226.959728372,5.05,5.05,-44.9425204696,1.0
eilC76.2,zhifmvmultiple4,299.855900723,297.1,351.93,1.17366374699,1.18455065634
neos-934278,zhifmvmultiple4,304.642264784,441.42,579.54,1.9023624329,1.3128992796
d05100,default,213.261621211,1.39,1.39,-153.425626771,1.0
n050w4-1,default,404.011415678,400.0,400.0,-1.01002853919,1.0
n050w4-0,zhifmvmultiple4,486.113429939,552.0,488.59,1.00509463411,-1.12978161649
air03,default,253.637352484,207.98,207.98,-1.21952761075,1.0
mine-90-10,default,327.829466478,220.41,220.41,-1.48736203656,1.0
rd-rplusc-21,zhifmvmultiple4,2603.5388383,4400.0,4400.0,1.69000743729,1.0
air04,default,336.532358997,218.87,218.87,-1.5375901631,1.0
rococoC10-001000,zhifmvmultiple4,374.754402883,154.86,140.29,-2.67128378989,-1.10385629767
neos-631710,default,4319.68663894,4400.0,4400.0,1.01859240444,1.0
neos-905856,default,229.653693403,1745.06,1745.06,7.598658546,1.0
unitcal_7,default,565.606049646,808.3,808.3,1.42908655328,1.0
ran16x16,zhifmvmultiple4,195.433944311,28.61,31.87,-6.13222291532,1.11394617267
vpphard,zhifmvmultiple2ltmend1lylgmiend1ly,1354.37555781,3830.7,4338.98,3.2036756533,1.13268593208
d801600,default,1000.25807834,418.47,418.47,-2.39027428092,1.0
tas010,default,352.172573787,440.12,440.12,1.24972820929,1.0
sprint01_j,zhifmvmultiple4,327.165541419,230.85,227.76,-1.43644863637,-1.01356691254
neos-780889,zhifmvmultiple4,3287.62719339,400.0,400.0,-8.21906798348,1.0
neos-1354092,default,429.184420123,981.96,981.96,2.28796748894,1.0
neos-956971,default,427.309966481,400.0,400.0,-1.0682749162,1.0
neos-631784,default,776.909406234,538.34,538.34,-1.4431574957,1.0
layer,zhifmvmultiple4,200.03880516,571.85,47.65,-4.19808615237,-12.0010493179
medium_hidden05,default,662.796885203,3386.33,3386.33,5.10915195228,1.0
sprint_hidden01_j,zhifmvmultiple4,330.014576711,404.59,804.73,2.43846804593,1.9890012111
mzzv42z,default,202.513176135,401.0,401.0,1.98011807258,1.0
manna81,zhifmvmultiple4,213.164658102,21.01,21.01,-10.1458666398,1.0
eil33-2,default,236.310408074,223.28,223.28,-1.05835904727,1.0
sp97ic,default,216.990980222,233.31,233.31,1.07520598212,1.0
opt1217,default,204.727724203,233.32,233.32,1.13966000896,1.0
gesa3,default,217.597889033,0.43,0.43,-506.041602403,1.0
gesa2,default,194.234683882,1.51,1.51,-128.632240982,1.0
qiu,default,191.205755106,357.56,357.56,1.87002739432,1.0
rmatr100-p10,default,65.1685208386,378.43,378.43,5.80694475078,1.0
khb05250,default,152.319899273,0.22,0.22,-692.363178512,1.0
msc98-ip,zhifmvmultiple4,479.299715287,798.78,924.5,1.92885572537,1.15739001978
neos-1620807,default,230.238932086,416.74,416.74,1.81003271786,1.0
c10400,zhifmvmultiple2passf20,246.598267402,0.73,1.0,-246.598267402,1.3698630137
T2_300_5000_0,default,217.637645668,232.69,232.69,1.0691624571,1.0
satellites1-25,zhifmvmultiple4,364.368145036,1807.5,2075.0,5.69478981154,1.1479944675
aflow30a,zhifmvmultiple2passf20,186.242400393,146.21,133.84,-1.39153018823,-1.0924237896
nsrand-ipx,default,232.358018925,247.41,247.41,1.06477926238,1.0
ns1688347,default,295.377466793,5547.38,5547.38,18.780647218,1.0
sp97ar,zhifmvmultiple4,260.430636497,211.82,219.43,-1.18685064256,1.03592673024
stp3d,default,2552.01085321,5403.3,5403.3,2.11727155988,1.0
neos-631709,zhifmvmultiple4,1235.67352001,638.98,625.05,-1.97691947846,-1.0222862171
n3div36,default,297.744314633,287.24,287.24,-1.03656981839,1.0
c60900,default,574.89669114,4201.56,4201.56,7.30837394745,1.0
sp98ic,default,245.157796739,215.67,215.67,-1.13672646515,1.0
rout,default,218.214054868,25.35,25.35,-8.60804950171,1.0
c10100,default,214.577497134,7.11,7.11,-30.1796761088,1.0
e201600,default,633.287297741,405.58,405.58,-1.56143620923,1.0
neos-1096528,zhifmvmultiple4,282.230292786,845.49,1316.6,4.66498470806,1.55720351512
pg5_34,zhifmvmultiple4,113.586606513,214.37,15.99,-7.10360265874,-13.406504065
swath,default,233.813729401,615.68,615.68,2.63320721831,1.0
neos-538867,zhifmvmultiple2passf20,213.400266968,164.01,283.97,1.33069186855,1.73141881593
neos-957270,default,285.017875897,400.0,400.0,1.40342074595,1.0
enlight14,default,197.150437567,6300.0,6300.0,31.9552930125,1.0
nrperfan,default,248.617548665,287.82,287.82,1.15768175475,1.0
net12,default,13.5065755602,1613.91,1613.91,119.49068754,1.0
qap10,zhifmvmultiple4,199.03798409,443.8,443.8,2.22972515537,1.0
neos-941313,zhifmvmultiple2passf20,933.439751967,800.0,800.0,-1.16679968996,1.0
ex9,default,1115.71252528,3200.0,3200.0,2.86812232316,1.0
neos-954925,zhifmvmultiple4,489.211424356,600.06,400.2,-1.22241735221,-1.49940029985
e20100,default,216.517050145,42.53,42.53,-5.09092523265,1.0
n080w8-7,default,660.782151867,500.75,500.75,-1.31958492634,1.0
eilB101,zhifmvmultiple4,219.68022319,250.64,290.46,1.32219457802,1.15887328439
neos-1224597,default,265.983554918,200.01,200.01,-1.32985128202,1.0
neos-476283,default,132.35725425,600.46,600.46,4.53666104968,1.0
cap6000,default,243.189784686,0.02,0.02,-12159.4892343,1.0
neos-565815,zhifmvmultiple2passf20,470.214036871,397.32,500.12,1.06360074516,1.25873351455
pp08aCUTS,zhifmvmultiple4,194.853465871,147.92,173.98,-1.11997623791,1.17617631152
br4,default,491.652941869,257.82,257.82,-1.90696199623,1.0
neos-912015,zhifmvmultiple4,221.384550992,200.01,200.01,-1.10686741159,1.0
neos-611135,default,252.124017299,220.25,220.25,-1.14471744517,1.0
neos-1620770,default,224.245837641,537.5,537.5,2.39692297371,1.0
ns1758913,default,1064.30666519,3398.54,3398.54,3.19319620101,1.0
macrophage,default,325.138541386,401.43,401.43,1.23464292572,1.0
ns1830653,default,192.194478713,1109.76,1109.76,5.77415130461,1.0
misc03,zhifmvmultiple4,197.028530191,561.89,680.71,3.45488036347,1.21146487747
e401600,default,526.770795663,924.14,924.14,1.75434934436,1.0
pw-myciel4,default,312.34082547,680.0,680.0,2.17710892893,1.0
