instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
a20200,zhifmvmultiple4,10321.8873455,257.0328,257.0328,-40.1578605746,1.0
d801600,default,104383.184686,5931.058474,5931.058474,-17.5994192509,1.0
a10200,zhifmvresidualifmv,12773.9340222,0.0,0.0,-12773.9340222,0.0
tas010,default,34522.0377486,19271.128148,19271.128148,-1.79138644523,1.0
sprint01_j,zhifmvmultiple4,21758.8219137,8896.232914,8171.278058,-2.66284193969,-1.08871988578
neos-1354092,default,28643.5357032,130755.17521,130755.17521,4.56491044139,1.0
neos-956971,default,31444.8398921,6606.704118,6606.704118,-4.75953506173,1.0
neos-655508,default,46728.9162293,23.141996,23.141996,-2019.22583641,1.0
layer,default,9057.33045327,4298.618886,4298.618886,-2.10703267572,1.0
vpphard,zhifmvresidualifmv,189985.830359,620993.807211,714307.507528,3.75979359186,1.15026510608
medium_hidden05,default,65495.9060512,544475.123663,544475.123663,8.31311690287,1.0
sprint_hidden01_j,zhifmvresidualifmv,26565.862433,93766.357594,117677.031765,4.42963340873,1.25500269803
mzzv42z,default,6945.24441549,12267.017627,12267.017627,1.76624707399,1.0
manna81,default,12319.5839508,3619.088588,3619.088588,-3.40405703016,1.0
mik-250-1-100-1,default,7290.69264494,511.441128,511.441128,-14.2551942849,1.0
sp97ic,default,10271.3899951,7251.495824,7251.495824,-1.4164512046,1.0
sp98ir,zhifmvmultiple4,7279.89248886,4957.973646,756.674092,-9.62090887719,-6.55232377905
gesa3,default,10228.7939774,90.932925,90.932925,-112.487242408,1.0
gesa2,default,7345.83146626,38.158058,38.158058,-192.510621643,1.0
neos-1620807,default,12395.5151384,60231.983141,60231.983141,4.85917547341,1.0
rmatr100-p10,default,-17234.8568432,31550.243874,31550.243874,-1.83060666886,1.0
khb05250,default,-737.199112824,34.9776,34.9776,-0.0474466116298,1.0
msc98-ip,default,51751.6021537,110944.793236,110944.793236,2.14379436807,1.0
qiu,default,6700.48998149,28717.138311,28717.138311,4.28582661721,1.0
c10400,default,14900.9395851,127.686501,127.686501,-116.699411985,1.0
T2_300_5000_0,default,10500.8317683,39893.69153,39893.69153,3.79909824387,1.0
stein45,default,12038.346922,84055.69322,84055.69322,6.98232853435,1.0
nsrand-ipx,default,13054.4872164,8290.923071,8290.923071,-1.57455172417,1.0
ns1688347,default,25042.1633628,979739.359387,979739.359387,39.123591089,1.0
sp97ar,zhifmvmultiple4,15481.0578774,4088.913418,5769.281009,-2.68335999812,1.41095699987
pp08aCUTS,default,8209.58747369,25266.844565,25266.844565,3.07772402036,1.0
neos-631709,default,171490.054146,57905.235774,57905.235774,-2.9615638699,1.0
n3div36,default,19941.2577679,17648.449605,17648.449605,-1.12991555713,1.0
c60900,default,55203.2922109,720598.075398,720598.075398,13.0535344277,1.0
sp98ic,default,14062.0197225,3497.887057,3497.887057,-4.02014687533,1.0
rout,default,10407.9154639,788.351671,788.351671,-13.2021226653,1.0
c10100,default,11422.1528704,1063.327906,1063.327906,-10.7418913827,1.0
e201600,default,64227.8354813,39096.908545,39096.908545,-1.64278552631,1.0
neos-1096528,default,18993.6273122,186754.465841,186754.465841,9.83248027199,1.0
n030w4-1,default,34274.9618047,8984.180538,8984.180538,-3.81503484483,1.0
swath,default,13276.853388,73145.720588,73145.720588,5.50926627343,1.0
neos-538867,default,10761.2751417,6908.159108,6908.159108,-1.55776307023,1.0
neos-957270,default,22180.3296074,8370.229,8370.229,-2.64990714201,1.0
n030w4-0,default,20166.1676562,49648.419575,49648.419575,2.46196602256,1.0
nrperfan,default,14874.7207696,7327.205378,7327.205378,-2.03006739981,1.0
