instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
iis-100-0-cov,str10tr20zhifmvdvo7,580.235416667,571.98,634.17,1.09295293218,1.10872757789
mkc,str10tr20zhifmvdvo7,405.07904,250.01,293.44,-1.38044929117,1.17371305148
a10200,zhifmvmultiple2passf45,26.4409170306,0.02,0.02,-1322.04585153,1.0
p0201,str10tr20zhifmvdvo7,50.4745652174,52.74,53.14,1.05280748375,1.00758437619
gesa2-o,str10tr20zhifmvdvo7,0.147959183673,2.11,2.11,14.2606896552,1.0
neos-780889,zhifmvmultiple4,1865.27466667,400.0,400.0,-4.66318666667,1.0
mod008,str10tr20zhifmvdvo7,3623.20365854,28.57,28.57,-126.818468972,1.0
draw-gemcutter,str10tr20zhifmvdvo7,20.9805706522,42.64,45.96,2.19059818543,1.07786116323
eilD76.2,zhifmvhr0nve1str10tr20dvo7rnd1rns1,298.463178295,637.75,543.29,1.82029154519,-1.1738666274
atlanta-ip,zhifmvmultiple4,232.057333333,809.38,659.09,2.8402032831,-1.22802652142
neos-785914,zhifmvmultiple4,227.587333333,0.02,0.02,-11379.3666667,1.0
pp08aCUTS,str10tr20zhifmvdvo7,36.4422222222,155.56,173.98,4.77413256906,1.11841090255
T1_300_5000_0,str10tr20zhifmvdvo7,104.265826087,515.13,551.83,5.29252987973,1.07124415196
fixnet6,str10tr20zhifmvdvo7,47.6968888889,150.35,148.41,3.11152369593,-1.01307189542
pp08a,str10tr20zhifmvdvo7,29.8690585242,146.16,145.37,4.86690934307,-1.00543440875
mik-250-1-100-1,str10tr20zhifmvdvo7,85.0717204301,6.59,5.89,-14.4434160323,-1.11884550085
neos-655508,str10tr20zhifmvdvo7,564.491363636,0.02,0.02,-28224.5681818,1.0
neos8,str10tr20zhifmvdvo7,478.427826087,428.8,428.8,-1.11573653472,1.0
iis-bupa-cov,str10tr20zhifmvdvo7,595.091538462,535.33,557.94,-1.06658697792,1.04223563036
c05100,str10tr20zhifmvdvo7,18.8637922705,3.58,3.79,-4.97725389724,1.05865921788
n030w4-1,zhifmvmultiple4,228.345666667,257.77,254.57,1.11484489159,-1.01257021644
seymour,str10tr20zhifmvdvo7,401.368076923,452.32,459.3,1.1443361503,1.01543155288
nsrand-ipx,zhifmvnodedepth,363.62,244.34,247.41,-1.46970615577,1.01256445936
misc07,str10tr20zhifmvdvo7,20.9805706522,1070.04,847.44,40.3916563591,-1.26267346361
neos-941313,str10tr20zhifmvdvo7,455.2815625,800.0,800.0,1.75715439827,1.0
neos1,zhifmvpptn5005043,515.34,196.56,172.96,-2.97953283996,-1.13644773358
br3,zhifmvmultiple2str10tr20dvo7,501.0,573.1,588.96,1.17556886228,1.02767405339
misc03,str10tr20zhifmvdvo7,940.5,604.06,680.71,-1.3816456347,1.12689136841
br1,str10tr20zhifmvdvo7,196.605666667,372.91,579.76,2.94884684572,1.55469148052
opt1217,zhifmvhr0nve1str10tr20dvo7rnd1rns1,81.1933333333,233.32,233.32,2.8736349454,1.0
misc06,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,259.505,1550.86,1551.27,5.97780389588,1.00026436945
gesa3_o,cts0,8.98166666667,11.77,2.57,-3.49481193256,-4.57976653696
neos18,str10tr20zhifmvdvo7,432.049387755,512.5,393.75,-1.09726828636,-1.30158730159
